time_s,across_wind_force_kN,along_wind_force_kN
930.0,3.887346,16.020839
931.0,-45.532564,9.421425
932.0,-44.034716,-1.577071
933.0,-13.288394,-25.124705
934.0,-12.454127,-34.702341
935.0,-7.854217,-15.118931
936.0,4.758292,7.188454
937.0,37.005240,13.916323
938.0,55.116647,20.463112
939.0,14.105568,28.568744
940.0,-6.751146,15.139564
941.0,-0.305722,-15.131548
942.0,-14.575982,-28.523393
943.0,-32.341789,-20.409001
944.0,-48.644287,-13.864833
945.0,-22.621497,-7.154276
946.0,23.375303,15.031121
947.0,16.937185,34.464278
948.0,13.930988,24.925940
949.0,32.723432,1.562939
950.0,36.237824,-9.327121
951.0,21.331114,-15.843700
952.0,-24.759989,-28.109057
953.0,-39.706926,-25.042653
954.0,-14.161240,2.524585
955.0,-23.154414,24.599426
956.0,-30.257525,23.074582
957.0,-9.538871,17.031006
958.0,22.366595,14.053215
959.0,50.083326,-3.577560
960.0,25.996983,-29.194705
961.0,5.280018,-31.458481
962.0,20.484462,-10.936722
963.0,3.332683,3.682989
964.0,-28.165807,10.317216
965.0,-46.719294,24.134230
966.0,-36.541099,30.907695
967.0,3.156212,10.514645
968.0,2.588136,-16.930255
969.0,-2.766265,-23.381092
970.0,31.351013,-18.890620
971.0,45.421649,-18.604100
972.0,32.983082,-7.465906
973.0,-1.429022,19.816919
974.0,-25.004147,33.563514
975.0,-7.819779,19.647549
976.0,-21.519660,2.765997
977.0,-46.398005,-4.477125
978.0,-25.906456,-17.622197
979.0,5.656270,-32.093817
980.0,33.084012,-21.964454
981.0,27.086798,6.417057
982.0,11.384551,20.882137
983.0,34.456775,19.380719
984.0,26.221016,20.712436
985.0,-16.049876,16.571668
986.0,-36.697585,-7.893434
987.0,-37.142099,-30.776061
988.0,-13.257579,-26.323957
989.0,-11.446912,-9.565671
990.0,-22.457160,-1.255722
991.0,17.022755,9.762971
992.0,46.292104,28.743638
993.0,36.382853,30.064232
994.0,16.047634,5.490113
995.0,-4.300941,-15.479157
996.0,4.004533,-18.381214
997.0,-9.468963,-20.608198
998.0,-50.225713,-22.682063
999.0,-39.550294,-4.664033
1000.0,-8.332090,23.428437
1001.0,10.758163,29.756764
1002.0,16.217779,16.037717
1003.0,10.266723,6.610645
1004.0,37.821400,-1.724345
1005.0,45.649289,-21.699243
1006.0,1.113986,-33.619077
1007.0,-22.277773,-17.012992
1008.0,-24.990633,7.532435
1009.0,-19.770439,15.752062
1010.0,-21.853293,18.705742
1011.0,-38.406273,25.324763
1012.0,-5.002322,15.936580
1013.0,37.619590,-12.612624
1014.0,31.691215,-29.147232
1015.0,21.932450,-21.332767
1016.0,15.347608,-11.396533
1017.0,18.517932,-5.535162
1018.0,7.879083,12.298605
1019.0,-40.337932,32.197406
1020.0,-45.744486,26.344562
1021.0,-16.381454,2.112005
1022.0,-8.755586,-11.419780
1023.0,-3.344519,-15.463620
1024.0,2.030377,-24.605773
1025.0,30.814447,-24.324373
1026.0,54.475882,0.000000
1027.0,18.269536,24.299765
1028.0,-7.564756,24.556013
1029.0,-5.251230,15.416736
1030.0,-13.548006,11.373640
1031.0,-25.882677,-2.101344
1032.0,-46.092021,-26.185068
1033.0,-26.558463,-31.970112
1034.0,21.216721,-12.199435
1035.0,20.958179,5.484977
1036.0,15.134578,11.281788
1037.0,26.762251,21.096633
1038.0,32.124963,28.795466
1039.0,24.503249,12.447815
1040.0,-20.547187,-15.712447
1041.0,-41.593652,-24.943371
1042.0,-17.183848,-18.405426
1043.0,-19.019950,-15.483516
1044.0,-24.800576,-7.396546
1045.0,-11.603117,16.689209
1046.0,16.894114,32.945979
1047.0,49.679501,21.243347
1048.0,29.592959,1.686415
1049.0,3.941440,-6.458713
1050.0,14.671092,-15.653335
1051.0,3.556167,-29.014316
1052.0,-21.964327,-22.820880
1053.0,-44.288546,4.538510
1054.0,-39.829075,22.049412
1055.0,1.915561,20.013240
1056.0,7.203046,17.832601
1057.0,-0.837656,15.002067
1058.0,25.520405,-5.315555
1059.0,40.958696,-29.079112
1060.0,35.618613,-27.773887
1061.0,1.711485,-9.424125
1062.0,-27.527722,1.210924
1063.0,-11.093483,9.215170
1064.0,-17.506932,25.334008
1065.0,-40.304064,29.589033
1066.0,-27.240556,7.581392
1067.0,0.975182,-15.900646
1068.0,33.443709,-19.853884
1069.0,30.610209,-18.558814
1070.0,9.797074,-19.976599
1071.0,28.105998,-6.132663
1072.0,25.453522,20.970097
1073.0,-10.447759,30.610366
1074.0,-34.746876,16.790925
1075.0,-40.389862,4.261686
1076.0,-13.777382,-2.630280
1077.0,-6.272942,-18.664958
1078.0,-19.703387,-31.853320
1079.0,11.882420,-18.788511
1080.0,41.862296,7.071443
1081.0,38.866331,17.603694
1082.0,18.409343,17.857117
1083.0,-7.698809,22.080059
1084.0,0.254041,15.972379
1085.0,-6.022522,-9.909956
1086.0,-44.059402,-29.101483
1087.0,-40.309620,-22.701455
1088.0,-12.370599,-9.695158
1089.0,12.082755,-3.457525
1090.0,20.185852,10.257108
1091.0,8.750146,29.474661
1092.0,31.415917,27.326806
1093.0,44.091387,3.345383
1094.0,5.928382,-13.128317
1095.0,-20.979810,-15.894563
1096.0,-28.746141,-21.513818
1097.0,-20.023613,-22.913130
1098.0,-16.303566,-2.349230
1099.0,-35.032550,23.280519
1100.0,-9.162104,26.105721
1101.0,33.632699,14.700212
1102.0,34.378146,8.645550
1103.0,24.042468,-1.447323
1104.0,11.165036,-23.059717
1105.0,14.207057,-31.853052
1106.0,10.569069,-13.878839
1107.0,-34.684332,6.599452
1108.0,-46.280659,12.777260
1109.0,-20.060446,18.789977
1110.0,-6.633628,26.235394
1111.0,1.402709,13.904398
1112.0,0.874370,-13.898410
1113.0,24.792773,-26.201513
1114.0,52.621800,-18.749552
1115.0,22.344976,-12.738792
1116.0,-6.898637,-6.573919
1117.0,-9.797772,13.813238
1118.0,-14.071918,31.675199
1119.0,-20.245750,22.911223
1120.0,-42.483891,1.436765
1121.0,-29.821986,-8.575097
1122.0,17.966319,-14.567874
1123.0,24.087298,-25.848449
1124.0,17.523019,-23.031262
1125.0,22.181563,2.322079
1126.0,27.335025,22.628839
1127.0,26.520544,21.228625
1128.0,-15.776778,15.670382
1129.0,-42.347035,12.932032
1130.0,-20.819948,-3.292535
1131.0,-16.524811,-26.872020
1132.0,-19.258309,-28.959250
1133.0,-12.213151,-10.069099
1134.0,11.509422,3.391238
1135.0,48.102235,9.501130
1136.0,33.218375,22.228063
1137.0,4.145372,28.470215
1138.0,9.385882,9.686686
1139.0,2.357706,-15.599156
1140.0,-16.563347,-21.545666
1141.0,-40.846949,-17.410025
1142.0,-42.595328,-17.148273
1143.0,-0.538544,-6.882613
1144.0,10.861325,18.271178
1145.0,2.160831,30.949808
1146.0,21.065751,18.120057
1147.0,35.923643,2.551314
1148.0,37.237467,-4.130220
1149.0,5.572345,-16.259091
1150.0,-28.868529,-29.615584
1151.0,-14.955057,-20.271346
1152.0,-15.119254,5.923274
1153.0,-34.269556,19.278141
1154.0,-27.283473,17.894719
1155.0,-3.748068,19.127204
1156.0,32.561723,15.305671
1157.0,34.218466,-7.291526
1158.0,9.790781,-28.433634
1159.0,22.395549,-24.324162
1160.0,23.470269,-8.840361
1161.0,-5.547462,-1.160690
1162.0,-31.756611,9.025555
1163.0,-43.184088,26.576826
1164.0,-15.641701,27.802345
1165.0,-2.144776,5.077887
1166.0,-16.051935,-14.319243
1167.0,7.997208,-17.006637
1168.0,36.908841,-19.070246
1169.0,40.422804,-20.992847
1170.0,21.651040,-4.317411
1171.0,-9.782717,21.690955
1172.0,-3.999490,27.554663
1173.0,-4.090131,14.853422
1174.0,-38.015906,6.123544
1175.0,-39.948010,-1.597566
1176.0,-16.591708,-20.107371
1177.0,12.014615,-31.158253
1178.0,24.188577,-15.770488
1179.0,8.799477,6.983569
1180.0,25.689792,14.606883
1181.0,41.535121,17.348971
1182.0,10.212450,23.492178
1183.0,-18.550831,14.786067
1184.0,-31.998290,-11.704237
1185.0,-21.691881,-27.053013
1186.0,-11.880010,-19.803714
1187.0,-30.933723,-10.581661
1188.0,-12.290637,-5.140361
1189.0,29.077482,11.423568
1190.0,36.155945,29.912310
1191.0,27.114732,24.479565
1192.0,8.456819,1.962871
1193.0,9.525016,-10.615470
1194.0,11.931821,-14.377315
1195.0,-29.085232,-22.881753
1196.0,-45.817073,-22.624557
1197.0,-24.031720,-0.000000
1198.0,-6.070645,22.610713
1199.0,6.027584,22.853759
1200.0,1.195274,14.350939
1201.0,19.387657,10.589512
1202.0,49.913195,-1.956874
1203.0,26.095622,-24.389836
1204.0,-4.977827,-29.784438
1205.0,-13.690453,-11.367777
1206.0,-15.962519,5.112128
1207.0,-15.766638,10.517108
1208.0,-38.263963,19.670869
1209.0,-32.315335,26.855115
1210.0,14.002177,11.611519
1211.0,26.252038,-14.659973
1212.0,20.833262,-23.277613
1213.0,19.183472,-17.180018
1214.0,22.320547,-14.455804
1215.0,27.421664,-6.907120
1216.0,-10.863991,15.588332
1217.0,-42.119319,30.779579
1218.0,-24.795269,19.850891
1219.0,-15.689986,1.576227
1220.0,-14.050250,-6.038070
1221.0,-11.509107,-14.637175
1222.0,6.586469,-27.136973
1223.0,45.676264,-21.349153
1224.0,36.691675,4.246794
1225.0,5.720155,20.636927
1226.0,4.941886,18.735532
1227.0,-0.026179,16.697996
1228.0,-12.267260,14.050840
1229.0,-36.809722,-4.979684
1230.0,-44.796753,-27.248132
1231.0,-3.916936,-26.031259
1232.0,13.445755,-8.834926
1233.0,5.924151,1.135488
1234.0,18.174894,8.643175
1235.0,30.776474,23.767232
1236.0,37.915649,27.765831
1237.0,9.838988,7.115977
1238.0,-29.121430,-14.928164
1239.0,-19.124252,-18.644196
1240.0,-14.372310,-17.432328
1241.0,-28.745704,-18.768699
1242.0,-26.221430,-5.763279
1243.0,-8.214743,19.711936
1244.0,30.688617,28.781018
1245.0,37.743488,15.791431
1246.0,11.224630,4.009018
1247.0,17.668133,-2.474962
1248.0,20.568725,-17.567266
1249.0,-1.598307,-29.987680
1250.0,-28.085949,-17.692612
1251.0,-45.485092,6.660694
1252.0,-18.631335,16.585461
1253.0,0.780108,16.828592
1254.0,-11.853645,20.813725
1255.0,5.500319,15.060270
1256.0,31.868545,-9.346498
1257.0,41.133015,-27.454069
1258.0,25.531486,-21.422007
1259.0,-10.574458,-9.151170
1260.0,-8.453936,-3.264396
1261.0,-3.650669,9.686759
1262.0,-32.533381,27.843184
1263.0,-38.681565,25.821169
1264.0,-20.756346,3.161915
1265.0,10.718138,-12.411699
1266.0,28.032040,-15.031038
1267.0,10.280176,-20.350565
1268.0,20.977936,-21.680155
1269.0,38.318445,-2.223428
1270.0,13.781761,22.039913
1271.0,-15.283166,24.721404
1272.0,-34.669493,13.924565
1273.0,-24.589456,8.191656
1274.0,-8.765143,-1.371721
1275.0,-26.487047,-21.861316
1276.0,-14.325753,-30.206165
1277.0,24.337964,-13.164983
1278.0,37.082406,6.261783
1279.0,30.939014,12.126941
1280.0,7.264212,17.838714
1281.0,4.799624,24.914320
1282.0,12.034931,13.208034
1283.0,-23.923834,-13.206144
1284.0,-44.570432,-24.903626
1285.0,-28.091545,-17.825955
1286.0,-6.972138,-12.114799
1287.0,10.288205,-6.253724
1288.0,2.845542,13.144277
1289.0,14.895640,30.150030
1290.0,46.688563,21.814448
1291.0,29.393156,1.368389
1292.0,-2.032399,-8.169419
1293.0,-16.795593,-13.882796
1294.0,-19.028491,-24.640202
1295.0,-12.631577,-21.961241
1296.0,-33.805312,2.214858
1297.0,-34.034862,21.590426
1298.0,9.637614,20.260551
1299.0,27.470620,14.960281
1300.0,24.847643,12.349747
1301.0,17.842041,-3.145235
1302.0,17.426510,-25.677628
1303.0,27.309567,-27.680508
1304.0,-6.115047,-9.627418
1305.0,-41.095283,3.243474
1306.0,-28.916888,9.089930
1307.0,-16.458019,21.272593
1308.0,-9.463525,27.254826
1309.0,-9.661344,9.276028
1310.0,2.369330,-14.942472
1311.0,42.699421,-20.645058
1312.0,39.915612,-16.687479
1313.0,8.483113,-16.441719
1314.0,1.521636,-6.601095
1315.0,-3.373423,17.529329
1316.0,-9.244823,29.702510
1317.0,-32.517350,17.395283
1318.0,-46.454954,2.450039
1319.0,-7.976290,-3.967524
1320.0,14.930817,-15.623571
1321.0,10.206686,-28.467041
1322.0,16.918571,-19.491394
1323.0,25.861181,5.697191
1324.0,37.768178,18.548249
1325.0,14.277716,17.222724
1326.0,-28.415516,18.414838
1327.0,-23.400353,14.740375
1328.0,-15.212728,-7.024488
1329.0,-24.040763,-27.401159
1330.0,-24.244671,-23.448500
1331.0,-12.229784,-8.524877
1332.0,28.055852,-1.119633
1333.0,41.087198,8.709128
1334.0,13.944381,25.653438
1335.0,14.131189,26.845154
1336.0,17.003922,4.904670
1337.0,1.262630,-13.835324
1338.0,-24.025690,-16.437302
1339.0,-47.301953,-18.437900
1340.0,-22.554222,-20.303450
1341.0,2.438790,-4.177010
1342.0,-7.380854,20.992521
1343.0,4.433324,26.676272
1344.0,27.062599,14.384703
1345.0,41.099266,5.932282
1346.0,29.864410,-1.548184
1347.0,-10.141196,-19.492350
1348.0,-12.891353,-30.215329
1349.0,-4.634942,-15.298362
1350.0,-27.908767,6.776775
1351.0,-36.705535,14.179117
1352.0,-24.702967,16.846575
1353.0,8.355858,22.819582
1354.0,31.591251,14.367585
1355.0,13.049015,-11.376827
1356.0,17.485843,-26.305155
1357.0,34.710420,-19.262793
1358.0,16.532870,-10.296131
1359.0,-11.414714,-5.003358
1360.0,-36.729866,11.122894
1361.0,-28.547391,29.134946
1362.0,-7.046245,23.851538
1363.0,-21.974647,1.913168
1364.0,-15.260433,-10.350216
1365.0,19.695071,-14.022873
1366.0,37.229011,-22.325323
1367.0,35.344754,-22.081977
1368.0,7.569788,-0.000000
1369.0,0.265648,22.083684
1370.0,10.965537,22.328776
1371.0,-19.460592,14.026127
1372.0,-42.719584,10.353418
1373.0,-32.092336,-1.913908
1374.0,-9.227750,-23.862606
1375.0,14.022297,-29.150719
1376.0,5.681545,-11.129776
1377.0,11.502287,5.006841
1378.0,43.202340,10.304094
1379.0,32.156518,19.279179
1380.0,1.744807,26.329566
1381.0,-19.037297,11.388264
1382.0,-23.099172,-14.383139
1383.0,-10.937323,-22.846049
1384.0,-29.378323,-16.867416
1385.0,-34.993496,-14.197753
1386.0,5.107097,-6.786205
1387.0,27.775803,15.320831
1388.0,29.387384,30.262039
1389.0,18.166648,19.523987
1390.0,12.895905,1.550816
1391.0,26.277481,-5.942826
1392.0,-1.746422,-14.411377
1393.0,-39.418040,-26.727794
1394.0,-33.034466,-21.034683
1395.0,-18.746416,4.185721
1396.0,-5.690310,20.347353
1397.0,-6.816513,18.479187
1398.0,-0.980374,16.475373
1399.0,39.387759,13.868432
1400.0,42.811848,-4.916784
1401.0,12.273018,-26.913517
1402.0,-0.763031,-25.720734
1403.0,-7.500553,-8.732642
1404.0,-7.590806,1.122742
1405.0,-28.212467,8.549200
1406.0,-47.578138,23.517198
1407.0,-12.521262,27.483533
1408.0,15.312211,7.046142
1409.0,14.813204,-14.786941
1410.0,17.311657,-18.474418
1411.0,21.416203,-17.279760
1412.0,36.877106,-18.611089
1413.0,18.705370,-5.716926
1414.0,-26.848962,19.560397
1415.0,-27.620465,28.569985
1416.0,-17.566692,15.681257
1417.0,-20.358493,3.982474
1418.0,-21.496550,-2.459457
1419.0,-15.647570,-17.463470
1420.0,24.832352,-29.821189
1421.0,44.154791,-17.600695
1422.0,17.806947,6.628468
1423.0,11.914937,16.511142
1424.0,12.966772,16.759199
1425.0,2.946219,20.735343
1426.0,-19.785293,15.008944
1427.0,-48.616752,-9.317991
1428.0,-27.237472,-27.380168
1429.0,2.797930,-21.372020
1430.0,-2.838929,-9.133098
1431.0,4.807363,-3.259120
1432.0,22.713717,9.674580
1433.0,40.378118,27.818175
1434.0,34.479726,25.807251
1435.0,-8.540239,3.161347
1436.0,-17.134508,-12.413930
1437.0,-6.971126,-15.039144
1438.0,-24.339957,-20.368860
1439.0,-34.148008,-21.707447
1440.0,-28.288322,-2.227027
1441.0,5.056805,22.083524
1442.0,34.744915,24.779224
1443.0,16.971893,13.962149
1444.0,15.347970,8.216717
1445.0,30.893744,-1.376412
1446.0,18.376570,-21.943954
1447.0,-7.126340,-30.331236
1448.0,-38.126673,-13.224240
1449.0,-33.398273,6.292226
1450.0,-6.775684,12.190271
1451.0,-17.598933,17.938307
1452.0,-15.081490,25.062402
1453.0,15.351846,13.291303
1454.0,36.620314,-13.294164
1455.0,40.157086,-25.078594
1456.0,9.343634,-17.957627
1457.0,-3.890260,-12.208655
1458.0,8.788050,-6.304429
1459.0,-15.881075,13.255591
1460.0,-40.365949,30.416234
1461.0,-35.880646,22.014921
1462.0,-12.732579,1.381458
1463.0,17.084857,-8.250387
1464.0,9.575888,-14.025394
1465.0,9.342183,-24.902176
1466.0,39.614294,-22.202646
1467.0,34.284180,2.240002
1468.0,6.191248,21.843311
1469.0,-20.333147,20.505156
1470.0,-28.004383,15.146282
1471.0,-10.747860,12.507736
1472.0,-25.171799,-3.186604
1473.0,-35.161007,-26.024596
1474.0,0.599852,-28.064494
1475.0,27.161978,-9.764431
1476.0,34.265972,3.290799
1477.0,20.141057,9.225825
1478.0,8.916591,21.598258
1479.0,24.371106,27.681855
1480.0,2.061267,9.424693
1481.0,-37.158150,-15.187310
1482.0,-36.977437,-20.990733
1483.0,-22.460845,-16.972867
1484.0,-2.887593,-16.728791
1485.0,-3.090498,-6.718712
1486.0,-3.321889,17.847933
1487.0,35.873971,30.252983
1488.0,45.254482,17.723881
1489.0,16.935006,2.497195
1490.0,-1.812353,-4.045303
1491.0,-12.238890,-15.935424
1492.0,-7.379808,-29.045398
1493.0,-24.067913,-19.894335
1494.0,-48.105577,5.816994
1495.0,-17.363440,18.944887
1496.0,14.561761,17.597135
1497.0,19.550695,18.821703
1498.0,19.346898,15.071284
1499.0,17.624034,-7.184671
1500.0,35.259954,-28.035706
1501.0,22.930811,-23.999810
1502.0,-24.467769,-8.728323
1503.0,-31.597201,-1.146749
1504.0,-21.346798,8.923121
1505.0,-17.856632,26.292818
1506.0,-18.072281,27.523692
1507.0,-18.309892,5.030367
1508.0,21.132673,-14.194759
1509.0,46.791697,-16.870107
1510.0,22.658564,-18.929851
1511.0,11.126598,-20.852292
1512.0,8.611797,-4.291385
1513.0,3.360328,21.574682
1514.0,-15.528136,27.425372
1515.0,-49.335526,14.793661
1516.0,-32.480758,6.103006
1517.0,1.815975,-1.593278
1518.0,1.583781,-20.066878
1519.0,6.632205,-31.116406
1520.0,18.999170,-15.759894
1521.0,38.956530,6.983569
1522.0,39.162658,14.616702
1523.0,-5.807105,17.372303
1524.0,-20.985647,23.539583
1525.0,-10.585902,14.825862
1526.0,-21.984222,-11.743626
1527.0,-31.075522,-27.162296
1528.0,-31.326666,-19.897074
1529.0,0.933634,-10.638689
1530.0,37.317151,-5.171536
1531.0,21.896303,11.500569
1532.0,14.678538,30.134157
1533.0,26.997639,24.677678
1534.0,19.190678,1.980085
1535.0,-2.583610,-10.715752
1536.0,-38.742848,-14.522873
1537.0,-38.925971,-23.128916
1538.0,-8.002128,-22.884278
1539.0,-13.535218,-0.000000
1540.0,-13.745876,22.900947
1541.0,11.489904,23.162622
1542.0,35.218495,14.554631
1543.0,45.135688,10.747007
1544.0,12.547186,-1.987307
1545.0,-7.469356,-24.785716
1546.0,5.549226,-30.288120
1547.0,-13.354549,-11.567744
1548.0,-37.546992,5.205529
1549.0,-39.239177,10.716414
1550.0,-17.362730,20.057025
1551.0,19.294722,27.400573
1552.0,14.384598,11.855262
1553.0,8.546357,-14.977685
1554.0,36.028683,-23.797929
1555.0,35.612089,-17.575730
1556.0,11.127724,-14.798608
1557.0,-20.560061,-7.075617
1558.0,-33.521656,15.979217
1559.0,-12.119537,31.572345
1560.0,-21.348858,20.375690
1561.0,-34.447208,1.618971
1562.0,-3.681207,-6.205920
1563.0,25.578032,-15.054032
1564.0,39.228782,-27.928288
1565.0,23.720432,-21.986226
1566.0,5.680835,4.376412
1567.0,21.600884,21.280835
1568.0,5.105629,19.332860
1569.0,-34.335208,17.241723
1570.0,-40.500830,14.517927
1571.0,-27.464818,-5.148608
1572.0,-1.226503,-28.190988
1573.0,1.393279,-26.949703
1574.0,-4.492162,-9.152647
1575.0,32.252924,1.177094
1576.0,47.034550,8.965744
1577.0,22.269724,24.670377
1578.0,-1.510902,28.839769
1579.0,-17.379195,7.396040
1580.0,-8.685248,-15.525818
1581.0,-20.245750,-19.403265
1582.0,-47.899079,-18.153873
1583.0,-22.261569,-19.558276
1584.0,12.627925,-6.009636
1585.0,24.168691,20.567888
1586.0,22.985566,30.050251
1587.0,14.670324,16.498507
1588.0,32.889987,4.191235
1589.0,26.700055,-2.589126
1590.0,-21.294744,-18.389464
1591.0,-35.068674,-31.411426
1592.0,-26.416402,-18.544550
1593.0,-16.692837,6.985911
1594.0,-14.063343,17.406441
1595.0,-20.008389,17.672937
1596.0,17.067783,21.872020
1597.0,48.755285,15.836151
1598.0,28.281011,-9.834294
1599.0,11.872475,-28.905338
1600.0,4.115857,-22.568783
1601.0,2.397769,-9.647192
1602.0,-11.432645,-3.443523
1603.0,-49.288321,10.224784
1604.0,-37.997288,29.408283
1605.0,-0.549538,27.289864
1606.0,5.656316,3.343875
1607.0,9.899862,-13.134239
1608.0,16.109029,-15.916079
1609.0,36.780249,-21.562378
1610.0,43.603264,-22.985566
1611.0,-1.990393,-2.358783
1612.0,-24.180390,23.396272
1613.0,-15.363030,26.259185
